match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery
EUN1_3930928783,0,Mordekaiser,Shaco,Yasuo,Tristana,Nautilus,Kayle,Kayn,Viktor,Jhin,Zyra,0.0,0.0,0.5133,0.5,23981.4,47565.0
EUN1_3931144719,0,MasterYi,Belveth,Yasuo,Jhin,Neeko,Nasus,Amumu,Sylas,Draven,Thresh,0.0,0.0,0.66,0.46,121511.2,46354.4
EUN1_3927667753,1,Yorick,Viego,Veigar,Jinx,Milio,Singed,MonkeyKing,Briar,Jhin,Morgana,0.0,0.0,0.44,0.34,375208.0,68299.0
EUN1_3932094551,1,Jax,Trundle,Qiyana,MissFortune,Seraphine,Lulu,Taliyah,Zilean,Tristana,Nami,0.0,0.0,0.48,0.46,163756.6,734871.2
EUN1_3931240588,0,Illaoi,Sylas,Ryze,Vayne,Nami,Sion,Shaco,Veigar,Ashe,Nautilus,0.0,0.0,0.38,0.5667,75378.0,808915.0
EUN1_3932170223,0,Ornn,Diana,Akali,Samira,Rell,Shen,FiddleSticks,Ahri,Ashe,Lux,0.0,0.0,0.48,0.58,39158.2,314842.6
EUN1_3921447909,0,Chogath,Khazix,Fizz,Samira,Pyke,Urgot,Zaahen,Ahri,Jhin,Yuumi,0.0,0.0,0.38,0.42,26185.6,89714.0
EUN1_3920475202,1,Mordekaiser,Kayn,Akali,Ezreal,Leona,Teemo,Shaco,Ahri,Caitlyn,Nautilus,0.0,0.0,0.46,0.5,139499.0,313219.4
EUN1_3931335882,0,TahmKench,Kayn,Brand,Varus,Leona,KogMaw,Volibear,Fizz,Vayne,Lux,0.0,0.0,0.38,0.52,122187.0,67504.4
EUN1_3931180412,0,Yone,Volibear,Diana,Twitch,Mel,Olaf,Nocturne,Veigar,Vayne,Zyra,0.0,0.0,0.54,0.44,112374.2,317716.8
EUN1_3927261752,1,Fiora,Zac,Velkoz,Lucian,Seraphine,Ornn,Lillia,Azir,Jhin,Brand,0.0,0.0,0.36,0.48,229824.4,288926.8
EUN1_3930944971,0,Kayle,Volibear,Yone,Aphelios,Seraphine,Rumble,Kindred,Chogath,Caitlyn,Zyra,0.0,0.0,0.52,0.44,44284.0,142527.8
EUN1_3930556434,1,Ambessa,Jax,Viktor,Caitlyn,Seraphine,Volibear,MasterYi,Akali,Twitch,Taric,0.0,0.0,0.46,0.64,60683.4,141531.8
EUN1_3923375226,0,Akali,Kayn,Sivir,Tristana,Blitzcrank,Kled,Gragas,Sylas,MissFortune,Lulu,0.0,0.0,0.42,0.42,589354.4,25862.6
EUN1_3932016118,1,DrMundo,Nocturne,Zed,Caitlyn,Xerath,Yorick,Khazix,Akali,Smolder,Thresh,0.0,0.0,0.4457,0.42,211771.8,50329.4
EUN1_3932132751,1,Jax,Shaco,Veigar,Draven,Morgana,Nasus,Shyvana,Qiyana,Caitlyn,Pyke,0.0,0.0,0.5,0.52,112443.2,62734.8
EUN1_3932054501,1,Trundle,Evelynn,Malzahar,MissFortune,Mel,Teemo,MonkeyKing,Yone,Yunara,Lux,0.0,0.0,0.46,0.4,191515.0,54256.2
EUN1_3931204854,1,Volibear,Jax,Zed,MissFortune,Soraka,Illaoi,Udyr,Lux,Kaisa,Rell,0.0,0.0,0.46,0.48,74537.2,238702.6
EUN1_3930216083,1,Gnar,Shyvana,Viktor,Jinx,Leona,TahmKench,Amumu,Veigar,Caitlyn,Pyke,0.0,0.0,0.48,0.28,49321.6,166986.8
EUN1_3921643865,0,Quinn,Zac,Akali,Kaisa,Pyke,Singed,Diana,TwistedFate,Jinx,Velkoz,0.0,0.0,0.54,0.34,78213.6,295086.6
EUN1_3931830651,0,Garen,Amumu,Yasuo,Aphelios,Zyra,Ambessa,Jax,Pyke,Xayah,Alistar,0.0,0.0,0.52,0.5,106234.0,389842.0
EUN1_3923060615,1,Illaoi,Warwick,Vex,Nilah,Brand,Anivia,JarvanIV,Mel,Jinx,Nautilus,0.0,0.0,0.5,0.54,92193.0,397535.8
EUN1_3931705621,1,FiddleSticks,DrMundo,Fizz,Caitlyn,Lux,Kennen,Amumu,Viktor,Draven,Xerath,0.0,0.0,0.48,0.6,169749.6,185703.4
EUN1_3931357729,0,Garen,Talon,Annie,Samira,Sona,Gragas,Nunu,Yone,Tristana,Lux,0.0,0.0,0.4,0.5,46189.0,145332.6
EUN1_3930163136,1,Vayne,Nocturne,Mel,Samira,Seraphine,Olaf,Kayn,Xerath,Caitlyn,Lux,0.0,0.0,0.52,0.48,112677.0,114786.0
EUN1_3916313619,0,Kayle,Nasus,Lux,Caitlyn,TahmKench,Mordekaiser,Graves,Akali,Veigar,Morgana,0.0,0.0,0.4,0.42,28912.8,227169.4
EUN1_3932088261,1,Malphite,Viego,Lissandra,Tristana,Mel,Shen,Naafiri,Tryndamere,MissFortune,Brand,0.0,0.0,0.62,0.52,152148.2,193923.4
EUN1_3931720648,1,Darius,Jax,Jhin,Ashe,Lux,Kayle,Volibear,Yasuo,Kaisa,Seraphine,0.0,0.0,0.5,0.56,190689.4,257330.8
EUN1_3929168122,0,Sett,Talon,Renekton,Jinx,Pantheon,Garen,Nasus,Malzahar,Ezreal,Velkoz,0.0,0.0,0.58,0.44,153718.0,32029.0
EUN1_3932033034,0,Yone,MasterYi,Akali,Samira,Brand,Chogath,Viego,Sion,Smolder,Yuumi,0.0,0.0,0.48,0.46,37007.8,170018.4
EUN1_3929956231,1,Sett,Teemo,Malphite,Draven,Thresh,Nasus,Ambessa,Varus,Kaisa,Shaco,0.0,0.0,0.56,0.4,227094.4,134479.4
EUN1_3931072899,0,Chogath,Rengar,Yone,Varus,Rell,Sett,Amumu,Veigar,Caitlyn,Rakan,0.0,0.0,0.44,0.54,183938.8,147053.6
EUN1_3932093997,0,TahmKench,Rammus,Katarina,Caitlyn,Yuumi,Sett,Rengar,Ziggs,Jhin,Lux,0.0,0.0,0.58,0.56,342369.2,310703.6
EUN1_3931628344,0,Trundle,Graves,Mel,Jinx,Velkoz,KSante,Hecarim,Naafiri,Vayne,Pantheon,0.0,0.0,0.48,0.52,36481.8,83691.0
EUN1_3930302099,1,Jax,MasterYi,Yasuo,Kaisa,Nautilus,Sion,Ivern,Zoe,Caitlyn,Velkoz,0.0,0.0,0.4,0.4,200193.0,237243.4
EUN1_3928369722,0,Illaoi,Vi,Ekko,Tristana,Seraphine,Mordekaiser,Rengar,Lissandra,Ashe,Morgana,0.0,0.0,0.42,0.46,95923.0,138856.4
EUN1_3932118100,0,Irelia,Malphite,AurelionSol,Jinx,Taric,Fiora,Kayn,Kassadin,Zeri,Yuumi,0.0,0.0,0.5,0.38,38744.2,21267.8
EUN1_3931206783,1,Teemo,Nocturne,Yasuo,Yunara,Pyke,Aatrox,Viego,Yone,Draven,Nautilus,0.0,0.0,0.44,0.36,176188.6,41438.0
EUN1_3928015621,0,Nautilus,Kayn,Ahri,Yasuo,Yone,Garen,MonkeyKing,Zed,KogMaw,Taric,0.0,0.0,0.56,0.44,89431.8,142944.8
EUN1_3926261498,1,Smolder,Warwick,Yasuo,Draven,Brand,Zac,Graves,Akali,Ashe,Taric,0.0,0.0,0.38,0.44,98602.2,57005.6
EUN1_3931124898,0,Volibear,Rengar,Yasuo,MissFortune,Nami,Chogath,Lillia,Naafiri,Ashe,Lux,0.0,0.0,0.62,0.56,129843.6,134626.4
EUN1_3929980214,1,Kayle,Shyvana,Sylas,Ashe,Malzahar,TahmKench,Nocturne,Diana,Caitlyn,Brand,0.0,0.0,0.5,0.48,173428.0,381197.2
EUN1_3931359293,1,Zaahen,Shyvana,Akali,MissFortune,Leona,Vayne,Rengar,Ezreal,Caitlyn,Xerath,0.0,0.0,0.5,0.38,39613.2,50021.0
EUN1_3932210994,0,Garen,Shen,Lissandra,Caitlyn,Lux,Darius,Nunu,Yone,Vayne,Leona,0.0,0.0,0.54,0.48,1063694.2,103986.4
EUN1_3931808625,1,Sejuani,Malphite,Yasuo,Ezreal,Sona,Sylas,Zaahen,Naafiri,Diana,Mel,0.0,0.0,0.58,0.4,55477.4,63711.2
EUN1_3908185164,1,Garen,Kayn,Cassiopeia,Mel,Zilean,Aatrox,Shaco,AurelionSol,Ashe,Pyke,0.0,0.0,0.48,0.46,195956.2,79335.0
EUN1_3929192693,1,Volibear,Warwick,Yasuo,Kaisa,Lux,Kayn,Viego,Akali,Samira,Xerath,0.0,0.0,0.56,0.4,115015.6,36967.6
EUN1_3931479485,0,Akali,MasterYi,Ahri,Senna,Lux,Rengar,Nocturne,Annie,Vayne,Sona,0.0,0.0,0.32,0.46,481016.6,100152.6
EUN1_3920483902,1,Sion,Amumu,Mel,Veigar,Morgana,Shen,MasterYi,Zed,Samira,Karma,0.0,0.0,0.42,0.34,75492.6,178027.0
EUN1_3930594435,0,Poppy,Gwen,Yone,Mel,Seraphine,Tryndamere,Nunu,Malzahar,Caitlyn,Lux,0.0,0.0,0.44,0.58,102006.4,150745.4
EUN1_3931842913,0,Shen,Trundle,Galio,Senna,Blitzcrank,Yorick,MasterYi,Yone,Ziggs,Veigar,0.0,0.0,0.52,0.5,142837.6,216077.4
EUN1_3929862450,1,Malphite,Viego,Pantheon,MissFortune,Xerath,Illaoi,Graves,Lux,Smolder,Zyra,0.0,0.0,0.44,0.52,87695.0,83267.2
EUN1_3931121318,1,Yasuo,Briar,Zyra,Caitlyn,Anivia,Fiora,Khazix,Talon,Ezreal,Yuumi,0.0,0.0,0.44,0.44,299996.6,18212.4
EUN1_3929508301,0,Quinn,Shaco,Illaoi,Smolder,Lux,Darius,Khazix,Fizz,Brand,Blitzcrank,0.0,0.0,0.32,0.56,497621.6,95823.2
EUN1_3931030186,1,Mordekaiser,MasterYi,Heimerdinger,Jhin,Lux,Yorick,LeeSin,Veigar,Varus,Swain,0.0,0.0,0.48,0.52,82456.0,75862.8
EUN1_3932058570,1,Irelia,Nocturne,Yasuo,Kaisa,Morgana,KSante,Shaco,Veigar,Tristana,Blitzcrank,0.0,0.0,0.64,0.42,85943.2,9512.0
EUN1_3916426994,1,Teemo,Viego,Ziggs,Samira,Swain,Malphite,Jax,Ekko,Caitlyn,Morgana,0.0,0.0,0.56,0.52,95332.8,121397.4
EUN1_3932117468,0,Darius,Briar,Leblanc,Jinx,Lux,Riven,Garen,Mel,Tristana,Yuumi,0.0,0.0,0.32,0.42,111823.4,213438.2
EUN1_3910893558,0,Ornn,Nidalee,Azir,Caitlyn,Pyke,Gnar,Chogath,Aurora,Vayne,Nami,0.0,0.0,0.48,0.44,85715.4,372717.8
EUN1_3931139928,0,Garen,Briar,Veigar,Caitlyn,Leona,Tryndamere,Shaco,MissFortune,Brand,Sylas,0.0,0.0,0.46,0.52,163073.8,161237.8
EUN1_3929219922,0,Vi,Shyvana,Ahri,Xayah,Lulu,Jax,Viego,Xerath,Ezreal,Neeko,0.0,0.0,0.42,0.5,140397.2,198706.4
EUN1_3930545629,1,MonkeyKing,MasterYi,Vex,Caitlyn,Pyke,Gnar,Ekko,Yone,Samira,Brand,0.0,0.0,0.6,0.54,213145.2,220069.6
EUN1_3932165393,1,Irelia,Graves,Lissandra,Jhin,Braum,MissFortune,Evelynn,Yasuo,Tristana,Zyra,0.0,0.0,0.64,0.46,80926.2,337229.2
EUN1_3929874627,0,Chogath,Malphite,Annie,Sivir,Blitzcrank,Warwick,MasterYi,Vex,MissFortune,Pyke,0.0,0.0,0.34,0.54,203069.6,81423.4
EUN1_3929051231,1,Morgana,Lillia,Akali,MissFortune,Soraka,Fiora,Kayn,Veigar,Ziggs,Blitzcrank,0.0,0.0,0.48,0.54,352710.6,16491.6
EUN1_3922996783,0,DrMundo,Trundle,Naafiri,MissFortune,Morgana,Yasuo,Briar,Malzahar,Caitlyn,Leona,0.0,0.0,0.52,0.42,64066.2,197702.4
EUN1_3931698343,0,Jax,Malphite,Zed,Smolder,Blitzcrank,Kayle,Zac,Sylas,Ashe,Ahri,0.0,0.0,0.42,0.46,176623.6,292099.2
EUN1_3932226865,0,Kayle,MasterYi,Caitlyn,Lucian,Seraphine,Yone,Shen,Mel,MissFortune,Zyra,0.0,0.0,0.38,0.48,140966.4,424662.6
EUN1_3931370176,1,Irelia,Shyvana,Lux,Vayne,Rell,Garen,Naafiri,Vex,Ezreal,Bard,0.0,0.0,0.52,0.5,38394.8,203256.4
EUN1_3916366255,1,Sett,Shaco,Yasuo,MissFortune,Thresh,Mordekaiser,Kayn,Ahri,Jinx,Galio,0.0,0.0,0.52,0.4,141449.0,123030.2
EUN1_3931826599,1,Trundle,Vi,Galio,Twitch,Sona,Volibear,Shyvana,Akali,Ashe,Seraphine,0.0,0.0,0.38,0.42,975113.2,105944.8
EUN1_3932064332,1,Darius,Shyvana,Mel,Senna,Heimerdinger,Anivia,Warwick,Zed,Tristana,Morgana,0.0,0.0,0.5333,0.54,32251.2,215524.2
EUN1_3932137989,1,Olaf,Shyvana,Mel,Samira,Seraphine,Nasus,Jax,TwistedFate,Caitlyn,Nautilus,0.0,0.0,0.36,0.46,53022.8,47840.4
EUN1_3932167437,0,Riven,Viego,Annie,Vayne,Nidalee,Teemo,Briar,Ahri,Caitlyn,Sona,0.0,0.0,0.56,0.44,117014.2,229416.2
EUN1_3930384631,0,Tryndamere,Viego,Yasuo,Seraphine,Lux,Brand,Rengar,Irelia,Caitlyn,Malphite,0.0,0.0,0.44,0.48,100204.4,271760.8
EUN1_3932071993,1,Kayle,MonkeyKing,Orianna,Vayne,Lux,Gangplank,Vi,Ryze,Corki,Leona,0.0,0.0,0.52,0.52,125672.4,42480.0
EUN1_3931094931,1,Illaoi,Yorick,Akshan,Jhin,Lux,Singed,Chogath,Anivia,Ezreal,Nami,0.0,0.0,0.32,0.52,306752.6,44829.6
EUN1_3922460951,0,Heimerdinger,XinZhao,Zed,Ashe,Nautilus,Malphite,Kindred,Ahri,Tristana,Blitzcrank,0.0,0.0,0.5,0.4,25134.8,114543.6
EUN1_3932049516,1,Yone,Sejuani,Kassadin,Caitlyn,Poppy,Renekton,Sylas,Orianna,MissFortune,Leona,0.0,0.0,0.5,0.5,177437.2,116239.4
EUN1_3926277401,0,MasterYi,Warwick,Katarina,Jinx,Nautilus,Teemo,Shyvana,Vex,Varus,Thresh,0.0,0.0,0.36,0.64,158010.8,45988.2
EUN1_3923391334,0,Mordekaiser,MasterYi,Ahri,Samira,Fizz,Darius,Warwick,Yasuo,MissFortune,Blitzcrank,0.0,0.0,0.38,0.36,57472.2,93142.8
EUN1_3714960827,0,KSante,Kindred,Cassiopeia,MissFortune,Lux,Poppy,Karthus,Talon,Caitlyn,Blitzcrank,0.0,0.0,0.56,0.48,127878.4,83753.4
EUN1_3932072516,0,Quinn,Rammus,Akshan,Mel,Senna,Kled,Viego,Zoe,Caitlyn,Morgana,0.0,0.0,0.5,0.6,23348.0,147117.4
EUN1_3931352517,0,Vayne,Diana,Kassadin,MissFortune,Leona,Singed,Shyvana,Veigar,Caitlyn,Swain,0.0,0.0,0.4,0.44,94703.0,176566.2
EUN1_3932151634,0,Shen,Sejuani,Veigar,MissFortune,Leona,Kayle,Jax,Ekko,Vayne,Malphite,0.0,0.0,0.56,0.46,128799.6,40251.2
EUN1_3927837499,1,Malphite,MasterYi,Smolder,Jinx,Swain,Yasuo,LeeSin,Fizz,Samira,Thresh,0.0,0.0,0.44,0.54,53641.6,160208.2
EUN1_3931237432,1,Kayle,Shyvana,Fizz,Caitlyn,Leona,Illaoi,LeeSin,Diana,MissFortune,Lux,0.0,0.0,0.4,0.54,49825.8,24914.6
EUN1_3925830144,1,Yasuo,Rammus,Yone,Samira,Neeko,Lux,Karthus,Senna,Veigar,Teemo,0.0,0.0,0.68,0.48,60366.0,89990.8
EUN1_3932063383,0,Pantheon,Khazix,Ekko,MissFortune,Mel,Tryndamere,Kayn,Fizz,Smolder,Taric,0.0,0.0,0.38,0.46,101389.8,62905.0
EUN1_3913328608,1,Varus,Zac,Taliyah,Mel,Pyke,Illaoi,Viego,Akali,Jhin,Seraphine,0.0,0.0,0.48,0.48,175815.8,278644.2
EUN1_3927269339,1,Fiora,Nocturne,Yasuo,MissFortune,Thresh,Darius,Rengar,Zed,Caitlyn,Lux,0.0,0.0,0.38,0.46,162862.2,101898.4
EUN1_3932054684,1,Nasus,Kindred,Akali,MissFortune,Lux,Yasuo,MasterYi,Sylas,Twitch,Neeko,0.0,0.0,0.58,0.42,314427.6,117320.4
EUN1_3930939073,0,Rumble,Shyvana,Diana,Smolder,Lulu,Urgot,Ekko,Naafiri,MissFortune,Taliyah,0.0,0.0,0.54,0.4,46971.0,262854.0
EUN1_3932136629,0,Garen,Zaahen,Katarina,Aphelios,Lulu,Nasus,Evelynn,Yasuo,Jinx,TahmKench,0.0,0.0,0.5,0.46,110395.8,106542.6
EUN1_3932135608,0,Ornn,Belveth,Xerath,Ashe,Lux,Shen,Kindred,Vex,Twitch,Nautilus,0.0,0.0,0.42,0.5,78825.4,118948.6
EUN1_3932050192,0,Cassiopeia,Briar,Sylas,Jinx,Neeko,Vayne,Hecarim,Ryze,Samira,Lux,0.0,0.0,0.54,0.48,63746.2,56343.0
EUN1_3932211484,0,Olaf,DrMundo,Zed,Samira,Morgana,Kayle,Gwen,Yone,Jinx,Nautilus,0.0,0.0,0.54,0.5,40730.8,123681.2
EUN1_3930570349,0,Illaoi,Shyvana,Katarina,Jhin,Veigar,Mordekaiser,MasterYi,Lux,Draven,Yuumi,0.0,0.0,0.44,0.42,129145.0,999408.6
EUN1_3926433111,1,Volibear,Viego,Yasuo,Jhin,TahmKench,Kayle,Gwen,Lux,Aphelios,Blitzcrank,0.0,0.0,0.36,0.4,23482.2,75420.2
EUN1_3932199500,0,Sett,Nocturne,Velkoz,Ashe,Ahri,Singed,Rengar,Yasuo,MissFortune,Morgana,0.0,0.0,0.42,0.38,142376.0,105195.8
EUN1_3926410735,1,Kennen,Shyvana,Ahri,Xayah,Morgana,Ornn,MasterYi,Qiyana,Sivir,Nami,0.0,0.0,0.42,0.34,328376.8,157946.0
EUN1_3931962319,1,Tryndamere,Vi,Yasuo,Ashe,Alistar,Quinn,Viego,Zoe,MissFortune,Lux,0.0,0.0,0.38,0.5,64675.2,261456.6
EUN1_3932003771,0,Sett,Kayn,Katarina,Samira,Teemo,Riven,Shyvana,Leblanc,MissFortune,Seraphine,0.0,0.0,0.44,0.5111,102529.2,25190.0
EUN1_3932175751,0,Heimerdinger,MasterYi,Ahri,Vayne,Morgana,Teemo,Shyvana,Yasuo,Tristana,Lux,0.0,0.0,0.42,0.56,93634.8,107558.4
EUN1_3931644588,1,Volibear,Amumu,Yasuo,Ashe,Lux,Sett,Shaco,Yone,Lucian,Senna,0.0,0.0,0.5,0.46,114224.8,28169.2
EUN1_3849182375,1,Sett,Warwick,Xerath,Vayne,Brand,Malphite,Kayn,Orianna,MissFortune,Lux,0.0,0.0,0.58,0.42,220630.6,51765.2
EUN1_3928060704,0,Garen,XinZhao,Diana,Jinx,Neeko,Renekton,Zaahen,Lux,Kalista,Morgana,0.0,0.0,0.58,0.4657,211254.8,745844.2
EUN1_3932049934,1,Jax,Warwick,Xerath,Ashe,Neeko,Urgot,Shyvana,Veigar,Jhin,Milio,0.0,0.0,0.4,0.36,91851.6,37686.2
EUN1_3931392948,1,Tryndamere,Darius,Leblanc,MissFortune,Lux,Yorick,Shaco,Viktor,Jinx,Zilean,0.0,0.0,0.54,0.54,452323.4,97563.6
EUN1_3931653513,1,Chogath,Ekko,Akshan,Ashe,Nami,Malphite,MasterYi,Mel,Quinn,TahmKench,0.0,0.0,0.38,0.5,56764.2,511597.4
EUN1_3932201358,1,Mordekaiser,Rammus,Malzahar,MissFortune,Zyra,TahmKench,Amumu,Ahri,TwistedFate,Lux,0.0,0.0,0.52,0.5,269715.6,63376.0
EUN1_3931180366,1,Volibear,Nasus,Lissandra,Lucian,Zyra,Gragas,Viego,Yasuo,MissFortune,Lux,0.0,0.0,0.5,0.42,82024.6,57395.2
EUN1_3932031001,1,Varus,Talon,Aurora,Zeri,Morgana,Ornn,Nocturne,Diana,Caitlyn,Blitzcrank,0.0,0.0,0.56,0.44,194693.4,39975.8
EUN1_3922865048,1,Ornn,FiddleSticks,Diana,MissFortune,Yuumi,Tryndamere,Shyvana,Yasuo,Caitlyn,Seraphine,0.0,0.0,0.54,0.48,119590.6,85967.2
EUN1_3931480741,1,Vayne,Khazix,Lux,MissFortune,Blitzcrank,Garen,Kindred,Veigar,Ezreal,Morgana,0.0,0.0,0.48,0.52,109253.4,44125.8
EUN1_3927577063,1,Swain,Warwick,Akali,Tristana,Lux,Kayle,Hecarim,Veigar,Caitlyn,Neeko,0.0,0.0,0.54,0.52,100006.8,18535.4
EUN1_3931989677,0,DrMundo,Graves,Ahri,Ashe,Nami,Udyr,Ezreal,Mel,Kaisa,Pantheon,0.0,0.0,0.48,0.5,288138.4,83235.8
EUN1_3914356731,0,Yone,Viego,Sylas,MissFortune,Thresh,Akali,Malphite,Lux,Jhin,Blitzcrank,0.0,0.0,0.46,0.4,407388.6,72950.0
EUN1_3927055606,1,Darius,Nunu,Mel,Lux,Brand,Mordekaiser,Shen,Sylas,MissFortune,Zyra,0.0,0.0,0.38,0.56,346216.6,116612.2
EUN1_3931108735,0,Garen,Diana,Yone,Ezreal,Leona,Jax,Ekko,Hwei,Aphelios,Pantheon,0.0,0.0,0.54,0.46,67586.6,43743.2
EUN1_3887652226,1,Kayle,Nunu,Malzahar,Vayne,Nautilus,Jax,LeeSin,Katarina,Ashe,Sona,0.0,0.0,0.38,0.56,485962.8,997473.4
EUN1_3931192517,0,Teemo,MasterYi,Zoe,MissFortune,Lux,Cassiopeia,Nocturne,Vex,Samira,Yuumi,0.0,0.0,0.52,0.48,39169.8,50453.0
EUN1_3931630192,1,Nasus,Naafiri,Yasuo,Jinx,Lux,Aatrox,Amumu,Yone,Caitlyn,Morgana,0.0,0.0,0.62,0.42,349176.0,194823.8
EUN1_3931130040,0,Neeko,Sylas,Leblanc,Ashe,Brand,Darius,Diana,Naafiri,Nautilus,Lux,0.0,0.0,0.42,0.52,59939.8,35020.4
EUN1_3930992995,0,Varus,Shyvana,Teemo,Yunara,Soraka,Kayle,Malphite,Malzahar,Jinx,Seraphine,0.0,0.0,0.44,0.48,72851.2,27815.4
EUN1_3927088527,1,Tryndamere,Sylas,Ahri,Smolder,Zyra,Mordekaiser,Evelynn,Rumble,MissFortune,Leona,0.0,0.0,0.46,0.5,146398.4,803040.8
EUN1_3929287362,1,Malphite,DrMundo,Katarina,MissFortune,Morgana,Ornn,Khazix,Ziggs,Ezreal,Pyke,0.0,0.0,0.46,0.52,187728.6,34145.8
EUN1_3931798174,1,Kassadin,Jax,Ahri,Ashe,Sona,Kennen,Rammus,Akali,Ezreal,Yuumi,0.0,0.0,0.7,0.38,187239.8,34034.2
EUN1_3931884673,1,Teemo,Nocturne,Yasuo,Kalista,Ashe,Heimerdinger,Diana,Ezreal,Jinx,Seraphine,0.0,0.0,0.52,0.5,77049.0,812110.4
EUN1_3932026542,1,Tryndamere,Sylas,Ziggs,Jinx,Sona,Yasuo,Naafiri,Malphite,Smolder,Nami,0.0,0.0,0.56,0.52,467267.2,395346.8
EUN1_3910420100,1,Yasuo,Khazix,Karma,Jinx,Blitzcrank,Urgot,Shaco,Viego,Lucian,Sona,0.0,0.0,0.5,0.44,400024.0,341603.8
EUN1_3930001246,0,Sett,Shaco,Zoe,Akshan,Pantheon,Renekton,Briar,Ahri,Caitlyn,Seraphine,0.0,0.0,0.42,0.64,234544.0,166682.6
EUN1_3931687232,1,Tryndamere,Shyvana,Yasuo,Nilah,Maokai,Urgot,Ekko,Yone,MissFortune,Seraphine,0.0,0.0,0.5,0.36,68503.8,57670.4
EUN1_3930206392,0,Mordekaiser,Kayn,Gragas,Xayah,Seraphine,Pantheon,Vi,Yone,Vayne,Mel,0.0,0.0,0.56,0.32,370451.2,62117.2
EUN1_3929800404,0,Renekton,Evelynn,Zed,Tristana,Zilean,Mordekaiser,MasterYi,Ahri,MissFortune,Lux,0.0,0.0,0.58,0.6,485034.8,117951.2
EUN1_3865414173,0,Chogath,Teemo,Qiyana,Varus,Seraphine,Zaahen,MasterYi,Caitlyn,Jax,Lux,0.0,0.0,0.6,0.4,424742.4,180088.4
EUN1_3932051156,0,Sylas,Jax,Lissandra,Seraphine,Mel,Garen,Sion,Fizz,MissFortune,Senna,0.0,0.0,0.46,0.465,70140.0,31661.8
EUN1_3926193030,0,Volibear,Kindred,Lissandra,Xayah,Leona,Chogath,Lillia,Yone,Caitlyn,Nami,0.0,0.0,0.4,0.5,352085.2,31711.2
EUN1_3930884292,1,Yorick,Zed,Samira,Tristana,Seraphine,Teemo,Sylas,Lux,MissFortune,Neeko,0.0,0.0,0.44,0.4,146230.8,437996.2
EUN1_3931587744,1,Teemo,Warwick,Yone,Ashe,Yuumi,Nautilus,Amumu,Mel,Ezreal,Lux,0.0,0.0,0.4,0.6,127861.6,79319.0
EUN1_3931221271,0,Pantheon,Shaco,Yasuo,Samira,Leona,Sett,Viego,Velkoz,Twitch,Morgana,0.0,0.0,0.6,0.38,171957.6,914133.8
EUN1_3927842192,1,Volibear,DrMundo,Yasuo,Sivir,Mel,Malphite,Shyvana,Syndra,Caitlyn,Lux,0.0,0.0,0.46,0.48,187381.6,55738.8
EUN1_3855728618,1,Aatrox,Diana,Lux,MissFortune,Nami,MonkeyKing,Talon,Xerath,Ashe,Leona,0.0,0.0,0.44,0.48,143198.4,386218.4
EUN1_3920870002,1,Xerath,Rammus,Teemo,Caitlyn,Lulu,Heimerdinger,Volibear,Veigar,Ashe,Senna,0.0,0.0,0.52,0.46,108901.6,613825.4
EUN1_3922329665,1,Renekton,DrMundo,Jhin,MissFortune,Seraphine,KSante,Trundle,Syndra,Jinx,Lux,0.0,0.0,0.46,0.42,983945.8,485178.0
EUN1_3931643069,1,Garen,Viego,Xerath,Akshan,Nami,Jax,Shyvana,Malzahar,Samira,TahmKench,0.0,0.0,0.52,0.36,279698.2,63682.6
EUN1_3931674559,0,Viktor,Pantheon,Vladimir,Kaisa,Morgana,Gwen,Shaco,Brand,Draven,Blitzcrank,0.0,0.0,0.38,0.48,71029.0,146079.2
EUN1_3932065008,0,Nasus,Kayn,Pyke,Ashe,Seraphine,Rumble,Khazix,Veigar,Jhin,Morgana,0.0,0.0,0.54,0.52,68381.6,48096.2
EUN1_3930789530,0,Malzahar,Jax,Veigar,Lucian,Swain,Garen,Nasus,AurelionSol,Yunara,Soraka,0.0,0.0,0.56,0.36,75108.0,52085.6
EUN1_3924921922,1,Tryndamere,Amumu,Vex,Vayne,Seraphine,Yorick,Nasus,TwistedFate,Jinx,Xerath,0.0,0.0,0.44,0.56,218942.2,97093.4
EUN1_3928008015,0,Camille,Warwick,Yasuo,Senna,Mordekaiser,TahmKench,Nocturne,Yone,Smolder,Seraphine,0.0,0.0,0.48,0.66,40135.8,201719.4
EUN1_3930784731,1,Ornn,Warwick,Yone,Caitlyn,Blitzcrank,Vi,Rammus,Zed,Varus,Lux,0.0,0.0,0.62,0.4,254896.2,120702.6
EUN1_3931987128,0,Chogath,Graves,Zed,Kaisa,Senna,Ornn,Viego,Yone,Caitlyn,Heimerdinger,0.0,0.0,0.44,0.56,15794.0,58664.2
EUN1_3931494727,0,Teemo,Belveth,Akali,Jinx,Velkoz,Darius,Volibear,Veigar,Twitch,Lux,0.0,0.0,0.5,0.54,37927.6,294108.6
